PC1,PC2,Cluster
-1316.9976,-617.9569,0
-1829.5228,-252.60907,0
-2405.3457,-455.0155,0
-1903.8801,-261.9967,0
-1894.9418,-712.80005,0
-2141.1763,-390.31174,0
886.12256,658.00995,7
-2495.3389,-511.23676,0
-1957.825,-266.33832,0
25393.719,-1536.9689,6
1728.9553,697.98444,3
35204.742,-2679.0166,6
-2531.6558,-524.23413,0
-1885.6467,-706.4976,0
-2464.2405,-604.2815,0
1434.2117,2676.2703,3
-2095.62,-371.99985,0
-695.3113,-295.2674,7
-2109.6787,-350.79736,0
-1714.5052,-610.67737,0
-2657.5422,-581.3363,0
-970.71875,-333.18265,7
-2393.0786,-485.0378,0
-2868.1035,-688.558,0
-1354.7582,-473.5336,0
-1791.67,-252.12921,0
-1572.8413,-532.2781,0
-2150.7263,-306.71338,0
-2313.4229,-409.3875,0
1148.9065,-188.26794,7
-2551.4443,-581.4701,0
1556.9573,825.8112,3
-1911.9493,-271.57904,0
-2534.127,-626.82263,0
-2747.2551,-611.0502,0
3456.4587,1380.7429,3
2043.2576,672.9317,3
-1480.8859,-78.510925,0
-1979.5273,-723.16815,0
-2576.8604,-555.8832,0
-1319.4886,-82.68109,7
-2620.6409,-570.4773,0
2346.4739,4024.6663,3
-725.74536,-270.711,7
-2839.2263,-671.9931,0
5384.843,1304.3057,5
2662.5198,64.47174,3
8573.314,1498.4402,5
1870.3845,901.91876,3
-2371.9207,-491.40424,0
-373.9873,186.40375,7
-1755.5334,-234.98627,0
-2424.1816,-522.6219,0
-2757.8555,-613.01184,0
-2775.893,-611.3854,0
-2262.9983,-402.2748,0
466.03003,666.8437,7
-1814.6594,-686.24536,0
-576.1294,266.31476,7
-2336.1387,-591.53815,0
1988.6643,841.22797,3
-2315.9119,-647.6859,0
-1307.9646,-31.000244,7
236.99072,678.6812,7
-1247.0214,-505.64264,0
-628.562,-207.79626,7
41735.914,-3686.439,6
-2743.9622,-624.9755,0
210.96631,423.72357,7
3833.6013,1383.7202,3
-1140.4302,50.279358,7
-1652.8793,-630.33356,0
2084.7146,892.0854,3
9441.711,-254.53796,5
10810.612,1691.8931,5
-2103.3901,-540.8567,0
6144.2354,1636.7935,5
-2197.415,-769.6954,0
4131.297,860.01373,3
-1766.073,-90.945496,0
1325.9333,-80.359985,7
-1432.5944,-127.11865,0
-1418.7804,-164.59216,0
-1577.0487,-99.801636,0
-653.48,111.583984,7
-2561.497,-535.4979,0
3669.739,506.7812,3
-1456.2833,-588.64374,0
-2439.3452,-672.61456,0
-1996.6881,-276.81396,0
-2893.1694,-676.3229,0
-2599.249,-565.6361,0
-1950.843,-292.24683,0
-2729.6196,-614.6662,0
-2175.2222,-623.20764,0
-535.26636,95.75372,7
2067.4988,907.7852,3
2144.9866,912.50397,3
-2823.5466,-675.1784,0
3614.3333,927.2298,3
-610.8933,250.89386,7
-2843.6648,-648.6298,0
688.28613,985.9388,7
-2791.7974,-619.33655,0
-793.6323,-60.928528,7
18115.33,1413.1248,1
-1320.9202,-34.50006,7
-2600.4678,-516.3656,0
-2514.1106,-558.4264,0
-1666.5067,-173.48181,0
1371.0178,689.09796,3
-2565.408,-529.65295,0
-1434.065,-540.0891,0
-1618.8376,-104.59003,0
-2854.8752,-658.60974,0
1661.7317,3013.7998,3
-2001.8807,-372.69638,0
-1471.6863,-148.76044,0
-2537.1797,-536.3441,0
104.78784,357.51593,7
-2196.2554,-760.7531,0
-2877.7053,-685.596,0
25138.814,1005.71783,1
4194.5254,1276.7251,3
606.8633,-244.49127,7
-2584.413,-653.34247,0
-2458.372,-479.9521,0
1804.9851,2851.0066,3
-2749.8142,-613.6067,0
5332.1406,1059.9729,5
-2469.1199,-467.55536,0
3556.323,1068.648,3
-1516.4414,-97.81885,0
-2769.0737,-628.0315,0
-1826.0165,-260.46436,0
7116.0645,1206.7019,5
-2500.9878,-498.85544,0
-1805.7091,-225.79236,0
-1428.2242,-578.97986,0
-1116.7761,-449.44727,7
1866.4768,646.6016,3
-1920.7821,-670.79395,0
-1527.5602,-207.80383,0
2510.7986,282.05853,3
-2400.0205,-574.4729,0
-1284.426,34.645203,7
-200.28735,166.48096,7
-1210.6107,-477.31842,0
-105.90796,310.5484,7
-1746.3052,-640.9132,0
-1167.5581,-469.74377,7
-2543.4792,-542.256,0
-449.9768,284.5196,7
4138.742,1248.2668,3
-1290.7974,-510.01514,0
-2063.9934,-738.66266,0
-1749.6246,-291.2926,0
-367.3108,189.12909,7
-2601.0645,-584.5977,0
-2682.5754,-558.8885,0
-2331.293,-416.98492,0
-2550.3223,-535.7515,0
-2874.1538,-678.1632,0
-2818.135,-638.47644,0
-2570.7651,-616.28796,0
1782.7747,-182.34137,3
-2678.732,-585.1738,0
985.92554,1232.6426,3
-1936.833,-328.76688,0
4435.5557,1212.4597,3
2000.3333,1004.1391,3
-2846.27,-666.48047,0
-2826.2524,-663.3706,0
365.70093,291.32208,7
-1621.264,-453.07642,0
-1511.2539,-132.568,0
1069.8889,1717.6829,3
-2246.7864,-422.9428,0
-2752.3582,-611.06726,0
-2257.38,-424.85117,0
-2632.5098,-669.08545,0
-2757.685,-622.21204,0
1768.863,2820.571,3
1825.3855,3033.619,3
-983.86816,-351.90692,7
-2640.6694,-578.65356,0
335.99634,718.73114,7
-2510.5732,-490.78564,0
-1082.7986,-283.8554,7
638.4263,528.7226,7
365.8318,141.26575,7
-1545.6708,-35.751648,0
-2753.5835,-627.14514,0
-2033.5565,-732.54004,0
-1886.7123,-293.00842,0
3315.7053,557.2828,3
-1806.667,-607.23694,0
-1221.834,-18.91455,7
-2587.611,-674.10046,0
1672.4314,2744.256,3
-2190.5955,-771.05646,0
-2536.2427,-742.72473,0
-2728.1929,-597.5905,0
-644.6924,-31.01062,7
-2636.273,-551.98315,0
14332.973,-674.7123,1
-2016.3691,-494.24805,0
-2535.3027,-496.98657,0
-2840.4514,-688.06805,0
-487.6499,214.59625,7
-279.5442,222.3327,7
-2843.7437,-674.1367,0
564.1626,354.04938,7
-2882.4055,-683.61475,0
-1173.2139,-25.700012,7
-938.49146,29.67035,7
7715.16,1774.8281,5
-2610.5132,-530.65466,0
-1932.0834,-250.12964,0
-1992.1848,-279.7575,0
-2517.9392,-527.045,0
-1940.6078,-347.3244,0
-307.58887,117.84851,7
-1886.4905,-156.28021,0
-775.5242,28.184692,7
1807.2815,3311.7722,3
30036.732,-3691.4482,6
-2723.863,-656.6527,0
-2599.4312,-561.50525,0
-156.59106,310.64337,7
-1468.1814,-156.62756,0
14047.609,1979.2441,1
1583.7112,2540.7869,3
-1618.5591,-143.39233,0
-2205.7183,-396.59128,0
-2314.9673,-401.91263,0
-1823.9563,-551.70715,0
-2372.5474,-439.2382,0
-2631.9668,-555.89185,0
-2410.443,-454.98825,0
450.52197,678.1059,7
-628.7385,57.562195,7
-1289.8549,-333.64563,0
29821.615,-2193.6514,6
-1708.1521,-633.37573,0
25097.836,879.3464,1
149.87134,-128.17499,7
-1870.0247,-286.21857,0
1538.6716,745.8392,3
-2454.1592,-449.16565,0
-2232.5586,-388.06223,0
-2258.627,-776.6606,0
-2696.1865,-585.6975,0
-975.999,-245.38293,7
-2435.6472,-488.63815,0
-1933.277,-256.0006,0
-2755.712,-617.529,0
-2891.809,-679.6787,0
539.02856,345.83807,7
-2581.1807,-557.0646,0
-1677.991,-209.919,0
-2370.0935,-472.35086,0
-473.57788,198.47198,7
-100.14966,181.8316,7
1933.0515,2929.0098,3
1227.7156,189.63312,7
7244.9043,-92.95813,5
625.9453,487.37384,7
-2552.867,-663.8084,0
-2743.7217,-608.737,0
-1375.8932,-119.25232,0
6307.7324,1421.9341,5
-1674.3923,-187.18317,0
-2469.965,-552.08813,0
-2848.23,-666.0823,0
1544.3635,2296.7356,3
2524.0168,764.02313,3
-1353.9587,-546.1644,0
421.9038,681.909,7
-2239.0195,-384.70276,0
11506.083,1770.0002,5
1762.323,706.5275,3
-2364.1047,-437.84647,0
-993.2422,-359.21384,7
2455.217,4364.8257,3
1211.156,2057.2815,3
2593.6653,835.63556,3
2204.055,796.3908,3
-2134.0088,-355.02942,0
-2552.4219,-515.9551,0
-2271.025,-396.58682,0
1511.9666,604.3383,3
-2854.322,-670.94904,0
1376.4705,1985.9578,3
233.70728,-97.2431,7
-1443.2258,-531.05176,0
1724.2444,825.50116,3
-2421.4229,-453.78424,0
-337.21924,216.70844,7
-1841.0511,-239.03027,0
1035.6238,-228.53033,7
1442.905,661.1956,3
16054.432,1379.7368,1
-1911.0448,-231.96332,0
-2875.5437,-684.9935,0
-2147.4343,-320.64758,0
-1010.5486,-386.33197,7
-2862.6086,-686.63116,0
-1369.8511,-390.89246,0
-2547.1099,-509.9034,0
-2387.953,-474.8878,0
-2896.1396,-685.9177,0
1088.2991,1404.69,3
746.0679,-322.75592,7
1.7536621,242.77924,7
4750.1494,1349.574,3
-2631.202,-562.1758,0
4906.127,1303.6562,3
-1978.6674,-717.15955,0
340.39087,852.5192,7
17914.592,-1991.1172,1
-1608.134,-197.56396,0
-2049.7734,-322.12585,0
-1107.2485,-2.371521,7
607.6704,1050.3303,7
-2125.909,-335.24908,0
1752.1106,766.7663,3
-1019.69214,26.781067,7
-2341.6013,-452.66476,0
-2693.2212,-576.14124,0
1983.0188,662.7199,3
5089.373,1201.053,3
6748.757,1081.3594,5
-2789.8853,-635.0436,0
-1737.1844,-199.9043,0
-1703.4075,-184.33496,0
-2188.5994,-377.62564,0
985.42944,1900.1038,3
-2550.1,-720.5214,0
-2363.4854,-763.51605,0
-1055.8855,54.578552,7
-1454.3522,-58.414917,0
-230.21436,256.211,7
-1343.3628,0.70825195,7
1688.1438,2607.3372,3
-2494.6665,-678.7052,0
-125.69824,85.996704,7
-2245.8076,-423.15076,0
-2482.057,-465.93243,0
432.4182,499.17633,7
-2880.0488,-682.06476,0
-1961.8219,-291.03693,0
-2086.5103,-342.2324,0
-2804.0813,-659.72034,0
-2834.3083,-667.8688,0
2175.1003,4267.623,3
-1934.3473,-714.98096,0
2098.9216,3403.5237,3
-2416.7705,-471.07437,0
-53.78418,426.4771,7
-1151.6237,45.41028,7
1868.7747,758.3724,3
-2395.9631,-594.6852,0
319.1692,732.3537,7
9536.5,1904.833,5
-1022.0598,85.45972,7
2440.3972,4541.275,3
-368.71826,-15.687317,7
-1531.3866,-111.10956,0
-1558.1976,-92.39441,0
-1903.7268,-276.31073,0
-2864.1086,-663.87695,0
-820.31104,134.21442,7
-338.146,-68.84064,7
198.54102,523.16986,7
1569.5593,777.3381,3
1455.1165,2889.3704,3
-2552.1343,-615.0041,0
-2850.5725,-662.5451,0
-2182.6416,-353.31927,0
5500.424,1456.3442,5
-2750.6436,-627.74243,0
2290.9773,3832.8523,3
-1970.6101,-279.04126,0
8433.614,-78.32233,5
-2681.4556,-578.4828,0
-2402.0522,-534.23303,0
3347.4084,1376.3987,3
48.2959,276.1789,7
-2900.4282,-676.89514,0
-1818.6859,-694.5565,0
3403.952,1137.3547,3
-1775.683,-218.63873,0
-1931.926,-264.41107,0
67991.984,-9415.243,2
-1277.7393,-22.86377,7
-1545.8047,-212.19714,0
-740.6116,94.55377,7
1418.1189,830.52814,3
-2128.4814,-342.88983,0
1062.2805,1439.5864,3
-2208.833,-326.5119,0
-943.5637,-382.5593,7
-2384.918,-510.1684,0
-2601.8184,-573.25024,0
-2755.4663,-601.252,0
-1764.041,-196.48016,0
21104.574,1294.6223,1
-1774.5822,-671.94055,0
6820.2334,1307.6104,5
-2199.6538,-401.89886,0
-2000.4149,-736.2114,0
1028.3186,-505.58276,7
-2266.63,-369.93124,0
-2221.9478,-446.33514,0
-1633.2329,-195.54175,0
-2738.5488,-713.87463,0
1989.4133,312.45074,3
-1322.4132,-513.79663,0
-1780.9762,-219.56482,0
-1725.8356,-596.12744,0
-1807.9944,-267.18982,0
-1837.8751,-549.9,0
-2093.8926,-383.59665,0
-2571.682,-530.3858,0
-2749.2964,-636.1795,0
-1514.0403,-146.2818,0
-1953.57,-350.87747,0
957.2942,1621.1511,3
-2504.144,-634.9423,0
-2752.5737,-682.4504,0
8145.283,-91.17218,5
-362.3662,138.12384,7
5898.457,1557.1445,5
173.99683,261.82806,7
-898.1218,213.32733,7
-2816.8086,-652.0569,0
-1367.0372,-110.80475,0
-2199.1792,-374.44986,0
-1427.4496,-111.84009,0
-2671.6858,-590.6657,0
-2033.6012,-292.7423,0
-2831.5332,-659.2213,0
-2109.6855,-612.0312,0
-2678.0994,-572.00037,0
-2628.6182,-549.4686,0
-713.18506,-42.625427,7
-2779.5688,-659.6191,0
-2902.9866,-679.4458,0
-571.8147,-176.47552,7
-2200.215,-329.30432,0
-2359.0562,-790.93494,0
799.52734,-220.33386,7
-2406.0981,-508.95135,0
-2018.7803,-254.9544,0
-28.185059,200.88007,7
-1636.0636,-159.24268,0
-1703.3143,-153.73798,0
374.2317,453.86237,7
595.05493,194.67377,7
-1964.9716,-723.0639,0
-1837.1178,-234.74237,0
-1100.2637,-480.3442,7
1353.0813,399.87738,3
-1512.7286,-491.4308,0
-2063.4893,-319.30615,0
15871.832,-438.32675,1
-2844.2944,-661.77966,0
-2627.267,-557.8761,0
-2012.4767,-730.75446,0
-1417.0217,-100.69299,0
-2240.5386,-432.3694,0
-2103.3071,-319.42908,0
473.89233,401.9345,7
-2236.3926,-770.9276,0
-2687.9673,-590.4559,0
-2175.8904,-390.41174,0
-1130.0956,-34.468445,7
-2222.7898,-400.25403,0
1224.7522,1405.5269,3
-2869.2693,-684.25757,0
-2130.4854,-754.7473,0
-2446.2158,-480.396,0
-2753.164,-620.0388,0
-2766.1396,-628.67615,0
-2275.449,-433.42868,0
-2837.8633,-675.32825,0
-634.2771,-346.43954,7
10579.753,1680.6526,5
-2157.6816,-335.93744,0
-2151.3574,-319.87494,0
-2892.8005,-684.5491,0
-1061.6687,-431.04996,7
-1497.6937,-588.38855,0
-2791.4348,-627.6131,0
1505.7405,2167.8633,3
1878.4832,725.79926,3
-2059.5857,-670.14166,0
-2372.5623,-444.33127,0
-2557.079,-563.99866,0
-1969.2638,-287.48724,0
9161.774,-150.73248,5
-1511.3115,-567.1816,0
-1053.6411,85.69513,7
-2253.3289,-575.7041,0
1007.08716,710.9582,3
3122.2527,1111.9421,3
-1570.1704,-96.07257,0
-1012.0073,-401.33295,7
-318.28125,32.26117,7
-1286.5892,-96.559265,7
-2204.08,-373.4604,0
-2607.7017,-572.0824,0
-1361.5203,26.86438,0
-2705.7463,-567.4712,0
-1802.8667,-648.7957,0
-1407.9635,-412.73932,0
-696.85034,-124.531555,7
-2343.7332,-573.66846,0
1371.3567,1901.2659,3
1029.096,1531.0076,3
-1843.6935,-649.713,0
-1831.3801,-687.9568,0
-1538.4781,-120.90869,0
4283.542,1398.4702,3
-1495.4818,-584.76227,0
2908.6155,442.0628,3
-954.2661,2.2409668,7
2728.7092,616.32526,3
-2356.5132,-455.73975,0
-1058.177,-391.95657,7
-2881.4272,-683.8286,0
-1493.1572,-244.40942,0
-2164.1118,-322.38,0
701.8638,1136.2651,7
3146.2585,943.8006,3
-1259.0958,43.812683,7
-62.81958,356.88593,7
-143.70898,325.41022,7
2313.4705,4283.3823,3
-2220.6943,-420.08005,0
-2588.0571,-626.07404,0
905.0342,751.09955,7
-2811.6592,-636.7428,0
-1333.8593,-163.48505,0
5832.1846,979.7607,5
1648.322,687.8521,3
-2625.0051,-586.93787,0
-897.4551,111.109985,7
-2029.1663,-446.72534,0
-2017.8561,-210.20703,0
-2307.706,-401.32254,0
-1572.7943,-119.04877,0
2730.1497,5017.1177,3
-1981.1896,-275.8595,0
-1759.5479,-525.97906,0
503.21997,370.50848,7
7302.1064,1504.6724,5
605.3342,-362.51038,7
6721.1904,1176.7173,5
10809.079,1443.2488,5
-2768.1152,-633.37695,0
-2879.253,-678.14777,0
3239.9402,988.02985,3
2368.0706,4143.7354,3
-866.0161,-317.67206,7
-2885.5618,-689.11127,0
-2897.6653,-673.32007,0
-1805.8739,-216.54773,0
783.5393,1024.7766,7
-1855.7722,-502.37073,0
-1685.784,-258.32135,0
-2590.5823,-553.1138,0
1441.5632,800.2729,3
-2731.6255,-629.562,0
-689.022,-33.23291,7
-1166.4012,22.89569,7
473.7163,602.0009,7
638.87427,546.0031,7
999.82935,1437.9629,3
-2286.9355,-404.58838,0
4457.122,1273.4255,3
-2162.2458,-732.9797,0
8906.369,1771.6597,5
8022.6006,-127.47473,5
573.792,491.846,7
3406.5461,893.9454,3
-1806.0186,-262.48608,0
770.3264,992.7331,7
-2870.0344,-677.97656,0
3862.0334,-174.10297,3
-2308.8008,-755.2309,0
-2386.0674,-435.46512,0
2430.6238,1072.8359,3
1064.0496,609.61017,3
-2375.7358,-585.53186,0
1220.7405,1947.1663,3
-149.27661,-23.476501,7
10673.247,1794.2893,5
-2426.7683,-470.0547,0
-1106.596,-240.26611,7
-1729.0588,-653.6401,0
-1182.6143,43.554688,7
-1608.2572,-107.76282,0
-1849.5875,-532.20514,0
1099.3938,753.456,3
-952.739,-372.56528,7
-2563.8303,-657.4995,0
-758.44604,31.894775,7
-2645.7654,-578.61444,0
-2780.0364,-621.7167,0
1347.9958,1734.6079,3
-2277.381,-725.9048,0
-2796.993,-649.94775,0
-2360.7866,-441.61826,0
-1522.9181,-99.5614,0
-2231.9827,-782.04297,0
-1874.5044,-664.90704,0
-1987.308,-547.0944,0
-2789.8892,-635.0762,0
-2913.9756,-683.29346,0
-572.8789,-160.94696,7
-2138.5386,-296.95337,0
-2726.8594,-611.11475,0
-2797.8816,-619.1635,0
-1204.8967,-61.110107,7
1445.3147,743.3936,3
-2830.7104,-645.1389,0
1638.3616,116.43054,3
-1081.7642,123.08087,7
-1175.5541,-493.627,7
-2798.37,-651.6997,0
-1073.6699,12.223877,7
-318.78564,86.43689,7
-2611.6968,-596.76624,0
-1839.0234,-605.7781,0
-2615.3115,-559.31177,0
1648.2224,782.82025,3
559.0852,997.8996,7
-2709.1772,-599.4309,0
-1242.5509,-60.612854,7
1029.0608,517.7552,7
-1426.9569,-79.27142,0
3275.5964,781.78815,3
-2167.692,-339.99304,0
753.57446,959.40094,7
-2771.2234,-623.5617,0
-2730.8137,-620.5431,0
-2146.1824,-359.69943,0
458.6521,95.86334,7
487.82715,470.52728,7
592.3318,-250.72302,7
-1854.2654,-198.59308,0
2062.7356,758.769,3
2428.74,902.8322,3
-480.67505,-67.40405,7
-1161.9437,-478.99915,7
-2182.736,-579.8164,0
-2476.1558,-652.8914,0
-1004.2439,77.70093,7
5335.453,1442.9431,5
609.9607,519.19904,7
-2905.942,-683.94763,0
-2817.5742,-645.7789,0
-2060.8174,-471.92868,0
-2388.3352,-471.74582,0
-2859.0093,-663.88947,0
8217.077,1728.9568,5
-2476.5295,-453.79584,0
2420.5974,3871.863,3
-1043.6372,-387.7673,7
1915.7942,-100.17877,3
1748.3567,562.43866,3
-2768.0674,-618.0681,0
409.32007,450.75507,7
-2753.3845,-626.16516,0
-2275.9563,-405.79532,0
-1440.9463,-489.70166,0
7239.792,1393.8088,5
22293.777,1341.8325,1
818.5447,425.81915,7
1864.5759,471.48676,3
-1264.9642,50.07672,7
-834.74536,158.61505,7
-2890.826,-679.8541,0
15166.119,-466.405,1
-1386.7385,-530.3002,0
22138.762,1186.5352,1
762.67993,869.8128,7
-1939.4352,-281.29883,0
3687.6575,-183.57727,3
-1106.4851,-8.664368,7
-2286.9597,-774.98346,0
-2717.031,-602.92535,0
-2157.0906,-758.5264,0
-1339.3423,-95.044495,0
-1207.1952,-468.82846,0
13667.947,1079.7896,1
11829.62,-193.71442,5
-1968.498,-293.76233,0
-2035.8395,-318.8369,0
506.8667,604.44403,7
-2308.7651,-426.63318,0
1628.8044,2236.7573,3
-476.6211,-29.445435,7
5653.5195,1627.2871,5
-1303.3076,-48.252014,7
9383.112,1898.2131,5
-2285.3716,-472.22388,0
-1100.6299,-352.70453,7
1881.2141,980.3476,3
-1732.5945,-172.30121,0
21209.303,1488.675,1
-2264.7573,-778.4826,0
-2497.3892,-541.4148,0
-2075.7778,-359.72815,0
-2188.1948,-375.61533,0
8969.376,1855.7549,5
2996.453,889.50494,3
4664.3223,1243.5386,3
-650.281,197.64264,7
-441.12964,-420.37466,7
-1394.5785,-540.8858,0
-950.188,52.46399,7
-2608.4956,-641.2798,0
-926.3208,-339.1559,7
9275.433,1764.9834,5
3234.4075,975.85187,3
-2597.3474,-586.4036,0
32475.408,-2476.602,6
-2545.3904,-526.54016,0
2360.8362,759.4357,3
-1761.5918,-229.63129,0
174.11694,489.43134,7
-2758.4055,-600.6488,0
-1559.7609,-90.04816,0
1290.2112,688.1363,3
-2419.1592,-482.83124,0
-1499.5233,-145.14313,0
-824.09424,-14.99823,7
-181.34229,205.43549,7
-1668.6786,-113.84686,0
-1603.9226,-297.3764,0
-2811.2808,-639.91437,0
-2851.382,-671.54626,0
-425.36646,249.96112,7
584.9922,562.0633,7
-2575.2346,-537.8275,0
-704.47974,-155.62012,7
70.55542,491.03607,7
-1788.2864,-235.47559,0
239.77686,610.7613,7
-2511.9287,-487.39127,0
2161.8167,578.42487,3
-70.28125,94.1239,7
1472.8132,2615.3972,3
469.1526,716.15546,7
-459.40747,82.40204,7
277.3562,328.58722,7
4398.6113,603.6501,3
-425.5481,-64.34442,7
-663.4514,-7.8269653,7
2884.4885,961.2065,3
-2856.5142,-681.74664,0
-2870.3684,-659.5198,0
-1991.1599,-395.2616,0
-1719.0438,-231.17145,0
-2340.5742,-437.5609,0
-2781.1465,-662.3629,0
-720.62695,-213.51984,7
-2538.4417,-497.36932,0
12847.804,1342.3665,5
-617.6089,-189.61584,7
316.8169,407.29803,7
-488.94458,238.38055,7
-2156.9023,-337.12833,0
-2805.5999,-642.08887,0
-815.7954,71.05109,7
4908.1123,1378.7097,3
-1985.5815,-302.49445,0
1505.5623,628.0584,3
-2602.0967,-534.4479,0
-1696.9934,-642.7916,0
-1940.2141,-280.10486,0
-2695.4236,-591.99634,0
-2828.783,-655.74695,0
-2846.3315,-686.8765,0
-1536.9788,-143.66876,0
-973.75635,-88.66272,7
1130.9612,557.22577,3
-1303.003,-76.8949,7
-2527.582,-539.3386,0
-2578.2712,-567.8569,0
-2897.903,-684.56024,0
2438.8167,927.325,3
-336.16748,223.68,7
-1307.5427,-525.9407,0
-2307.729,-406.48074,0
1817.4255,-202.6463,3
-720.8899,66.05707,7
2777.364,946.2424,3
1677.7043,2222.7627,3
-2826.1592,-632.7706,0
-2822.673,-645.7634,0
-1335.3087,-60.103394,0
-2819.7332,-646.36066,0
-1916.0286,-778.8804,0
413.80542,246.8067,7
-2092.1348,-748.1915,0
1406.0496,2307.4958,3
-2158.1006,-538.9231,0
-2882.4072,-683.6295,0
-2570.927,-541.7245,0
-2883.3704,-678.3196,0
-2000.0582,-353.67856,0
4005.9358,976.28925,3
-2762.524,-600.82654,0
-2280.5637,-438.51517,0
1536.6262,715.6966,3
-1783.376,-427.29562,0
-1647.5857,-638.55804,0
-1997.3473,-300.15283,0
-2906.3247,-680.80853,0
1162.5085,1882.4734,3
-2841.5652,-668.4263,0
-1657.9507,-482.34677,0
-2821.1392,-658.2959,0
-973.8059,-402.98,7
2900.95,826.258,3
-1430.0437,-586.8313,0
-2013.6699,-315.1986,0
-2866.0825,-668.566,0
-2423.829,-470.65784,0
663.12695,524.7402,7
-2537.7522,-529.1334,0
-2760.8416,-627.71155,0
1731.3406,2558.7742,3
-875.61694,67.927734,7
-553.2324,57.535706,7
-2539.405,-557.3574,0
-65.54126,233.00458,7
-1880.7866,-213.61389,0
-2003.9418,-730.44745,0
1275.3645,188.09845,3
-2278.835,-384.80505,0
-2217.0376,-572.8633,0
-2155.8706,-765.8899,0
942.2488,1377.2317,3
1840.2966,809.0743,3
-2591.27,-521.3348,0
805.7561,478.3847,7
-2347.3008,-586.20624,0
-2115.4768,-753.70856,0
-702.7124,-252.89832,7
-2637.8662,-625.1241,0
-812.93066,-311.1516,7
-1559.455,-183.97424,0
-1793.8442,-192.51208,0
5827.834,903.08307,5
-2819.1514,-648.5197,0
-2640.1426,-535.8602,0
-1651.4385,-184.69714,0
-2825.7952,-641.0353,0
-1956.7225,-552.2327,0
2122.786,833.3726,3
7666.836,-65.40875,5
-777.5752,-1.9992065,7
-1018.0408,54.993164,7
1137.2952,1978.4675,3
8159.12,1177.45,5
8013.7744,-386.9163,5
-1553.3362,-599.53424,0
-2817.801,-656.93317,0
-1445.4297,-559.182,0
-2069.4526,-343.65683,0
-2795.1565,-625.8427,0
334.3396,558.8581,7
-2572.1,-537.48035,0
-574.36255,139.37445,7
2956.4236,883.3266,3
-2173.3022,-508.2622,0
-2847.8164,-659.0233,0
4237.161,1366.061,3
-1935.554,-618.8338,0
-1840.0264,-223.94421,0
1637.1526,2678.9758,3
-2558.686,-642.2268,0
-2054.046,-373.29337,0
-2876.6958,-675.60596,0
-2149.6294,-396.76395,0
-1536.1794,-603.02576,0
10054.508,1536.3545,5
657.9468,433.93317,7
-2278.9248,-415.3783,0
-1863.3632,-288.58618,0
-1156.6769,60.719788,7
-2856.05,-659.3581,0
-2010.683,-300.49286,0
-276.3379,179.85614,7
-2412.9104,-492.25192,0
3615.6135,1089.2627,3
-1422.0295,-135.39044,0
-2514.5857,-520.58325,0
-2099.082,-348.86533,0
-1769.6183,-158.64832,0
-1358.2207,-47.32794,0
-858.8611,95.164,7
-130.11841,203.26263,7
-2352.978,-453.41183,0
-279.5454,48.897278,7
-1531.4353,-126.42731,0
-2824.6323,-645.3594,0
-2827.17,-642.76953,0
-2728.8079,-605.6472,0
-1728.7197,-188.38562,0
1653.303,647.08307,3
-2628.4783,-634.16205,0
5627.048,1562.2803,5
1097.1824,606.9367,3
-2162.5168,-759.4558,0
1836.863,3619.0325,3
-2831.7214,-655.1378,0
-2833.2227,-632.3926,0
-250.84058,142.08069,7
-1831.7064,-198.04352,0
-1287.7487,-26.913452,7
-2847.08,-675.4876,0
-1057.7678,-567.50433,7
-2850.466,-692.1592,0
-2716.1921,-714.32855,0
6059.783,1532.5042,5
-886.2776,45.58203,7
210.84644,-69.12927,7
-2862.3599,-670.3275,0
-2292.08,-419.864,0
97035.93,-15967.531,4
117.76221,-110.42444,7
233.13159,422.34894,7
-1761.9686,-613.2409,0
-1560.8718,-559.22424,0
-2511.2332,-514.13043,0
-2227.462,-453.3905,0
-1246.5774,-484.24313,0
1029.9768,-85.54407,7
-2239.0237,-769.41516,0
-1792.8945,-202.90625,0
-2529.2231,-497.1981,0
575.896,667.97296,7
-2544.1836,-580.88293,0
-2612.9512,-557.7322,0
-1000.68774,-257.67218,7
-1116.5974,-304.57104,7
278.6355,-222.65912,7
-339.86108,0.91503906,7
-2551.9766,-563.9874,0
-2898.2847,-681.41235,0
-1534.2638,-601.3133,0
-332.71338,19.856323,7
7583.4346,1538.2935,5
-1951.2076,-283.9881,0
-1607.6273,-94.61017,0
-2382.2954,-487.20105,0
-2902.22,-685.715,0
-689.26733,-147.45245,7
-2230.1868,-446.71136,0
-1088.5364,24.43988,7
2977.509,720.90753,3
-2860.3972,-670.70496,0
-2439.9973,-630.599,0
-2575.5,-559.239,0
2934.2722,819.5158,3
14502.758,1708.1763,1
-1862.1187,-267.37976,0
-2871.1816,-668.55054,0
-175.63672,339.02386,7
-52.72827,321.17682,7
-2294.2988,-786.7581,0
-1386.1067,-189.6156,0
-2126.8274,-314.65698,0
-2842.9626,-675.3158,0
-2887.8733,-675.37305,0
-2864.1067,-663.8622,0
-2195.9033,-393.48605,0
-2833.3306,-668.08563,0
-82.80786,168.07709,7
1988.3547,3369.862,3
-1656.6896,-170.35889,0
1830.4167,976.451,3
471.58252,914.70856,7
-2440.3816,-496.88147,0
